date,account_id,currency,balance,inflow,outflow,net_flow,day_of_week,day_of_week_num,is_weekend,day_of_month,is_month_end,bank_name,account_type
2025-07-03,ACC-005,MXN,136815700.26,4004621.54,3866024.29,138597.25,Thursday,3,0,3,0,Banco Azteca+,reserve
2025-07-04,ACC-005,MXN,138764414.61,5585298.38,3636584.02,1948714.3599999999,Friday,4,0,4,0,Banco Azteca+,reserve
2025-07-05,ACC-005,MXN,139494400.27,3258544.28,2528558.62,729985.6599999997,Saturday,5,1,5,0,Banco Azteca+,reserve
2025-07-06,ACC-005,MXN,139521137.33,2015250.39,1988513.33,26737.059999999823,Sunday,6,1,6,0,Banco Azteca+,reserve
2025-07-07,ACC-005,MXN,137539088.68,3941516.73,5923565.38,-1982048.65,Monday,0,0,7,0,Banco Azteca+,reserve
2025-07-08,ACC-005,MXN,138304606.89,2935988.02,2170469.8,765518.2200000002,Tuesday,1,0,8,0,Banco Azteca+,reserve
2025-07-09,ACC-005,MXN,138004764.99,4998937.2,5298779.11,-299841.91000000015,Wednesday,2,0,9,0,Banco Azteca+,reserve
2025-07-10,ACC-005,MXN,137828826.55,4802898.62,4978837.06,-175938.43999999948,Thursday,3,0,10,0,Banco Azteca+,reserve
2025-07-11,ACC-005,MXN,136025993.69,3693067.75,5495900.62,-1802832.87,Friday,4,0,11,0,Banco Azteca+,reserve
2025-07-12,ACC-005,MXN,136517803.06,1570341.03,1078531.66,491809.3700000001,Saturday,5,1,12,0,Banco Azteca+,reserve
2025-07-13,ACC-005,MXN,133224268.72,1212426.47,4505960.8,-3293534.33,Sunday,6,1,13,0,Banco Azteca+,reserve
2025-07-14,ACC-005,MXN,129980571.94,1685318.86,4929015.65,-3243696.79,Monday,0,0,14,0,Banco Azteca+,reserve
2025-07-15,ACC-005,MXN,127678775.77,1716899.82,4018695.99,-2301796.17,Tuesday,1,0,15,0,Banco Azteca+,reserve
2025-07-16,ACC-005,MXN,129531906.56,3276713.01,1423582.22,1853130.7899999998,Wednesday,2,0,16,0,Banco Azteca+,reserve
2025-07-17,ACC-005,MXN,130269041.1,4389885.0,3652750.46,737134.54,Thursday,3,0,17,0,Banco Azteca+,reserve
2025-07-18,ACC-005,MXN,126180189.75,1173455.26,5262306.62,-4088851.3600000003,Friday,4,0,18,0,Banco Azteca+,reserve
2025-07-19,ACC-005,MXN,126009697.39,3324855.8,3495348.15,-170492.3500000001,Saturday,5,1,19,0,Banco Azteca+,reserve
2025-07-20,ACC-005,MXN,126303171.84,1964436.29,1670961.85,293474.43999999994,Sunday,6,1,20,0,Banco Azteca+,reserve
2025-07-21,ACC-005,MXN,125603165.6,5466599.09,6166605.33,-700006.2400000002,Monday,0,0,21,0,Banco Azteca+,reserve
2025-07-22,ACC-005,MXN,127958358.48,5191893.14,2836700.27,2355192.8699999996,Tuesday,1,0,22,0,Banco Azteca+,reserve
2025-07-23,ACC-005,MXN,127397681.69,4096388.32,4657065.11,-560676.7900000005,Wednesday,2,0,23,0,Banco Azteca+,reserve
2025-07-24,ACC-005,MXN,124239521.66,1516520.38,4674680.41,-3158160.0300000003,Thursday,3,0,24,0,Banco Azteca+,reserve
2025-07-25,ACC-005,MXN,126019943.14999999,6551139.82,4770718.32,1780421.5,Friday,4,0,25,0,Banco Azteca+,reserve
2025-07-26,ACC-005,MXN,127545412.49,3369033.65,1843564.31,1525469.3399999999,Saturday,5,1,26,0,Banco Azteca+,reserve
2025-07-27,ACC-005,MXN,126863695.38,1437158.34,2118875.45,-681717.1100000001,Sunday,6,1,27,0,Banco Azteca+,reserve
2025-07-28,ACC-005,MXN,126797660.97,2770923.0200000037,2836957.43,-66034.40999999642,Monday,0,0,28,0,Banco Azteca+,reserve
2025-07-29,ACC-005,MXN,126409612.22,5409574.39,5797623.14,-388048.75,Tuesday,1,0,29,0,Banco Azteca+,reserve
2025-07-30,ACC-005,MXN,123680295.81,2539434.72,5268751.13,-2729316.4099999997,Wednesday,2,0,30,0,Banco Azteca+,reserve
2025-07-31,ACC-005,MXN,122905106.61,3602856.52,4378045.72,-775189.1999999997,Thursday,3,0,31,1,Banco Azteca+,reserve
2025-08-01,ACC-005,MXN,122002821.1,4252785.41,5155070.91,-902285.5,Friday,4,0,1,0,Banco Azteca+,reserve
2025-08-02,ACC-005,MXN,120285699.97,1564952.39,3282073.53,-1717121.14,Saturday,5,1,2,0,Banco Azteca+,reserve
2025-08-03,ACC-005,MXN,119810846.39,1815607.8,2290461.38,-474853.57999999984,Sunday,6,1,3,0,Banco Azteca+,reserve
2025-08-04,ACC-005,MXN,115986578.1,2595986.43,6420254.72,-3824268.2899999996,Monday,0,0,4,0,Banco Azteca+,reserve
2025-08-05,ACC-005,MXN,115472557.48,4024531.19,4538551.81,-514020.61999999965,Tuesday,1,0,5,0,Banco Azteca+,reserve
2025-08-06,ACC-005,MXN,114334594.15,1607163.44,2745126.77,-1137963.33,Wednesday,2,0,6,0,Banco Azteca+,reserve
2025-08-07,ACC-005,MXN,115193238.46,4845367.12,3986722.81,858644.31,Thursday,3,0,7,0,Banco Azteca+,reserve
2025-08-08,ACC-005,MXN,111562267.33,1251252.3,4882223.42,-3630971.12,Friday,4,0,8,0,Banco Azteca+,reserve
2025-08-09,ACC-005,MXN,109291863.86,732090.78,3002494.25,-2270403.4699999997,Saturday,5,1,9,0,Banco Azteca+,reserve
2025-08-10,ACC-005,MXN,108884705.37,1215505.12,1622663.61,-407158.49,Sunday,6,1,10,0,Banco Azteca+,reserve
2025-08-11,ACC-005,MXN,110927869.75,4550242.38,2507077.99,2043164.3899999997,Monday,0,0,11,0,Banco Azteca+,reserve
2025-08-12,ACC-005,MXN,109822641.71,2226492.28,3331720.32,-1105228.04,Tuesday,1,0,12,0,Banco Azteca+,reserve
2025-08-13,ACC-005,MXN,111973024.01,4203102.27,2052719.98,2150382.2899999996,Wednesday,2,0,13,0,Banco Azteca+,reserve
2025-08-14,ACC-005,MXN,108958983.94,1491441.94,4505482.0,-3014040.06,Thursday,3,0,14,0,Banco Azteca+,reserve
2025-08-15,ACC-005,MXN,108511432.41,2611770.48,3059322.01,-447551.5299999998,Friday,4,0,15,0,Banco Azteca+,reserve
2025-08-16,ACC-005,MXN,107859256.26,0.0,652176.16,-652176.16,Saturday,5,1,16,0,Banco Azteca+,reserve
2025-08-17,ACC-005,MXN,106761308.18,1286149.05,2384097.12,-1097948.07,Sunday,6,1,17,0,Banco Azteca+,reserve
2025-08-18,ACC-005,MXN,103954973.73,2379463.83,5185798.29,-2806334.46,Monday,0,0,18,0,Banco Azteca+,reserve
2025-08-19,ACC-005,MXN,103745541.65,2407019.18,2616451.26,-209432.0799999996,Tuesday,1,0,19,0,Banco Azteca+,reserve
2025-08-20,ACC-005,MXN,104913610.0,4707306.17,3539237.81,1168068.3599999999,Wednesday,2,0,20,0,Banco Azteca+,reserve
2025-08-21,ACC-005,MXN,104287389.48,2568259.23,3194479.75,-626220.52,Thursday,3,0,21,0,Banco Azteca+,reserve
2025-08-22,ACC-005,MXN,103960835.17,4539706.8,4866261.11,-326554.3100000005,Friday,4,0,22,0,Banco Azteca+,reserve
2025-08-23,ACC-005,MXN,103072636.03,398385.01,1286584.15,-888199.1399999999,Saturday,5,1,23,0,Banco Azteca+,reserve
2025-08-24,ACC-005,MXN,104099648.62,1329798.65,302786.06,1027012.5899999999,Sunday,6,1,24,0,Banco Azteca+,reserve
2025-08-25,ACC-005,MXN,103827940.3,3065021.51,3336729.83,-271708.3200000003,Monday,0,0,25,0,Banco Azteca+,reserve
2025-08-26,ACC-005,MXN,103550495.9,4298694.23,4576138.63,-277444.39999999944,Tuesday,1,0,26,0,Banco Azteca+,reserve
2025-08-27,ACC-005,MXN,103224046.48,2765616.91,3092066.33,-326449.4199999999,Wednesday,2,0,27,0,Banco Azteca+,reserve
2025-08-28,ACC-005,MXN,104307362.98,3782430.79,2699114.29,1083316.5,Thursday,3,0,28,0,Banco Azteca+,reserve
2025-08-29,ACC-005,MXN,104804436.21,3743215.91,3246142.68,497073.23,Friday,4,0,29,0,Banco Azteca+,reserve
2025-08-30,ACC-005,MXN,104707427.27,241680.52,338689.46,-97008.94000000003,Saturday,5,1,30,0,Banco Azteca+,reserve
2025-08-31,ACC-005,MXN,106302624.17,2771667.06,1176470.16,1595196.9000000001,Sunday,6,1,31,1,Banco Azteca+,reserve
2025-09-01,ACC-005,MXN,108379767.19,4932818.17,2855675.15,2077143.02,Monday,0,0,1,0,Banco Azteca+,reserve
2025-09-02,ACC-005,MXN,105885437.72,3567000.53,6061330.01,-2494329.48,Tuesday,1,0,2,0,Banco Azteca+,reserve
2025-09-03,ACC-005,MXN,106563557.45,2056944.55,1378824.82,678119.73,Wednesday,2,0,3,0,Banco Azteca+,reserve
2025-09-04,ACC-005,MXN,108602543.74,4567942.94,2528956.64,2038986.3000000003,Thursday,3,0,4,0,Banco Azteca+,reserve
2025-09-05,ACC-005,MXN,108999173.1,3235588.67,2838959.32,396629.3500000001,Friday,4,0,5,0,Banco Azteca+,reserve
2025-09-06,ACC-005,MXN,110240345.58,1600285.29,359112.81,1241172.48,Saturday,5,1,6,0,Banco Azteca+,reserve
2025-09-07,ACC-005,MXN,109457908.76,1124517.57,1906954.39,-782436.8199999998,Sunday,6,1,7,0,Banco Azteca+,reserve
2025-09-08,ACC-005,MXN,108901616.46,2180063.44,2736355.74,-556292.3000000003,Monday,0,0,8,0,Banco Azteca+,reserve
2025-09-09,ACC-005,MXN,109861510.81,2888742.97,1928848.62,959894.3500000001,Tuesday,1,0,9,0,Banco Azteca+,reserve
2025-09-10,ACC-005,MXN,109047044.23,2831613.44,3646080.02,-814466.5800000001,Wednesday,2,0,10,0,Banco Azteca+,reserve
2025-09-11,ACC-005,MXN,108689181.88,2835715.02,3193577.37,-357862.3500000001,Thursday,3,0,11,0,Banco Azteca+,reserve
2025-09-12,ACC-005,MXN,109162894.75,3239044.49,2765331.6199999955,473712.87000000477,Friday,4,0,12,0,Banco Azteca+,reserve
2025-09-13,ACC-005,MXN,108262393.05,2064338.64,2964840.34,-900501.7,Saturday,5,1,13,0,Banco Azteca+,reserve
2025-09-14,ACC-005,MXN,107147746.6,796399.3999999971,1911045.85,-1114646.450000003,Sunday,6,1,14,0,Banco Azteca+,reserve
2025-09-15,ACC-005,MXN,106285095.27,2957688.02,3820339.35,-862651.3300000001,Monday,0,0,15,0,Banco Azteca+,reserve
2025-09-16,ACC-005,MXN,107196086.06,4852743.12,3941752.33,910990.79,Tuesday,1,0,16,0,Banco Azteca+,reserve
2025-09-17,ACC-005,MXN,104593997.37,1314851.61,3916940.3,-2602088.6899999995,Wednesday,2,0,17,0,Banco Azteca+,reserve
2025-09-18,ACC-005,MXN,105906087.13,4427321.39,3115231.62,1312089.7699999996,Thursday,3,0,18,0,Banco Azteca+,reserve
2025-09-19,ACC-005,MXN,107479587.19,4231620.48,2658120.42,1573500.0600000005,Friday,4,0,19,0,Banco Azteca+,reserve
2025-09-20,ACC-005,MXN,105952120.6,0.0,1527466.59,-1527466.59,Saturday,5,1,20,0,Banco Azteca+,reserve
2025-09-21,ACC-005,MXN,104849975.93,0.0,1102144.67,-1102144.67,Sunday,6,1,21,0,Banco Azteca+,reserve
2025-09-22,ACC-005,MXN,107991915.72,4494753.08,1352813.28,3141939.8,Monday,0,0,22,0,Banco Azteca+,reserve
2025-09-23,ACC-005,MXN,107508690.18,1858004.37,2341229.91,-483225.54000000004,Tuesday,1,0,23,0,Banco Azteca+,reserve
2025-09-24,ACC-005,MXN,107618775.78,3157186.35,3047100.76,110085.59000000032,Wednesday,2,0,24,0,Banco Azteca+,reserve
2025-09-25,ACC-005,MXN,107882213.68,4734296.72,4470858.81,263437.91000000015,Thursday,3,0,25,0,Banco Azteca+,reserve
2025-09-26,ACC-005,MXN,108043651.47,3770777.83,3609340.04,161437.79000000004,Friday,4,0,26,0,Banco Azteca+,reserve
2025-09-27,ACC-005,MXN,109313393.57,1721383.63,451641.53,1269742.0999999999,Saturday,5,1,27,0,Banco Azteca+,reserve
2025-01-01,ACC-006,USD,226058.54,9428.79,3370.25,6058.540000000001,Wednesday,2,0,1,0,Banco Norte,reserve
2025-01-02,ACC-006,USD,224417.02,9614.42,11255.94,-1641.5200000000004,Thursday,3,0,2,0,Banco Norte,reserve
2025-01-03,ACC-006,USD,225271.19,7442.33,6588.17,854.1599999999999,Friday,4,0,3,0,Banco Norte,reserve
2025-01-04,ACC-006,USD,229327.12,4055.93,0.0,4055.93,Saturday,5,1,4,0,Banco Norte,reserve
2025-01-05,ACC-006,USD,230573.32,3791.67,2545.46,1246.21,Sunday,6,1,5,0,Banco Norte,reserve
2025-01-06,ACC-006,USD,227493.46,6742.1,9821.96,-3079.8599999999988,Monday,0,0,6,0,Banco Norte,reserve
2025-01-07,ACC-006,USD,230674.18,6569.670000000001,3388.95,3180.720000000001,Tuesday,1,0,7,0,Banco Norte,reserve
2025-01-08,ACC-006,USD,229489.81,6430.96,7615.32,-1184.3599999999997,Wednesday,2,0,8,0,Banco Norte,reserve
2025-01-09,ACC-006,USD,228869.09,7280.34,7901.060000000001,-620.7200000000012,Thursday,3,0,9,0,Banco Norte,reserve
2025-01-10,ACC-006,USD,235707.94,10434.26,3595.41,6838.85,Friday,4,0,10,0,Banco Norte,reserve
2025-01-11,ACC-006,USD,231579.88,3449.71,7577.76,-4128.05,Saturday,5,1,11,0,Banco Norte,reserve
2025-01-12,ACC-006,USD,227991.62,0.0,3588.26,-3588.26,Sunday,6,1,12,0,Banco Norte,reserve
2025-01-13,ACC-006,USD,226801.5,4837.83,6027.95,-1190.12,Monday,0,0,13,0,Banco Norte,reserve
2025-01-14,ACC-006,USD,223846.54,3725.87,6680.83,-2954.96,Tuesday,1,0,14,0,Banco Norte,reserve
2025-01-15,ACC-006,USD,233826.8,12897.78,2917.51,9980.27,Wednesday,2,0,15,0,Banco Norte,reserve
2025-01-16,ACC-006,USD,233823.26,2912.51,2916.05,-3.5399999999999636,Thursday,3,0,16,0,Banco Norte,reserve
2025-01-17,ACC-006,USD,241035.86,13073.36,5860.76,7212.6,Friday,4,0,17,0,Banco Norte,reserve
2025-01-18,ACC-006,USD,242206.61,2799.73,1628.98,1170.75,Saturday,5,1,18,0,Banco Norte,reserve
2025-01-19,ACC-006,USD,239960.69,0.0,2245.92,-2245.92,Sunday,6,1,19,0,Banco Norte,reserve
2025-01-20,ACC-006,USD,243318.36,16047.05,12689.38,3357.67,Monday,0,0,20,0,Banco Norte,reserve
2025-01-21,ACC-006,USD,237355.19,4186.52,10149.69,-5963.17,Tuesday,1,0,21,0,Banco Norte,reserve
2025-01-22,ACC-006,USD,240244.44,4160.16,1270.91,2889.25,Wednesday,2,0,22,0,Banco Norte,reserve
2025-01-23,ACC-006,USD,239257.34,10881.31,11868.41,-987.1000000000004,Thursday,3,0,23,0,Banco Norte,reserve
2025-01-24,ACC-006,USD,244219.24,10931.86,5969.95,4961.910000000001,Friday,4,0,24,0,Banco Norte,reserve
2025-01-25,ACC-006,USD,240666.31,2319.68,5872.61,-3552.93,Saturday,5,1,25,0,Banco Norte,reserve
2025-01-26,ACC-006,USD,243308.11,4301.29,1659.5,2641.79,Sunday,6,1,26,0,Banco Norte,reserve
2025-01-27,ACC-006,USD,236496.89,1390.24,8201.46,-6811.219999999999,Monday,0,0,27,0,Banco Norte,reserve
2025-01-28,ACC-006,USD,244100.02,10922.64,3319.51,7603.129999999999,Tuesday,1,0,28,0,Banco Norte,reserve
2025-01-29,ACC-006,USD,244736.7,9661.82,9025.14,636.6800000000003,Wednesday,2,0,29,0,Banco Norte,reserve
2025-01-30,ACC-006,USD,243799.99,10095.93,11032.64,-936.7099999999991,Thursday,3,0,30,0,Banco Norte,reserve
2025-01-31,ACC-006,USD,246685.95,4774.34,1888.38,2885.96,Friday,4,0,31,1,Banco Norte,reserve
2025-02-01,ACC-006,USD,241224.4,986.05,6447.61,-5461.5599999999995,Saturday,5,1,1,0,Banco Norte,reserve
2025-02-02,ACC-006,USD,241581.55,933.52,576.37,357.15,Sunday,6,1,2,0,Banco Norte,reserve
2025-02-03,ACC-006,USD,228147.21,647.38,14081.72,-13434.34,Monday,0,0,3,0,Banco Norte,reserve
2025-02-04,ACC-006,USD,227881.94,9670.18,9935.46,-265.27999999999884,Tuesday,1,0,4,0,Banco Norte,reserve
2025-02-05,ACC-006,USD,228762.76,10144.37,9263.54,880.8299999999999,Wednesday,2,0,5,0,Banco Norte,reserve
2025-02-06,ACC-006,USD,228028.78,6024.48,6758.46,-733.9800000000005,Thursday,3,0,6,0,Banco Norte,reserve
2025-02-07,ACC-006,USD,217098.32,5378.41,16308.87,-10930.460000000001,Friday,4,0,7,0,Banco Norte,reserve
2025-02-08,ACC-006,USD,220245.31,4415.49,1268.5,3146.99,Saturday,5,1,8,0,Banco Norte,reserve
2025-02-09,ACC-006,USD,224426.1,4180.8,0.0,4180.8,Sunday,6,1,9,0,Banco Norte,reserve
2025-02-10,ACC-006,USD,231267.42,11797.54,4956.22,6841.320000000001,Monday,0,0,10,0,Banco Norte,reserve
2025-02-11,ACC-006,USD,228845.27,8676.29,11098.45,-2422.16,Tuesday,1,0,11,0,Banco Norte,reserve
2025-02-12,ACC-006,USD,229384.08,8186.15,7647.33,538.8199999999997,Wednesday,2,0,12,0,Banco Norte,reserve
2025-02-13,ACC-006,USD,229156.68,6918.69,7146.09,-227.40000000000055,Thursday,3,0,13,0,Banco Norte,reserve
2025-02-14,ACC-006,USD,228261.09,4892.39,5787.98,-895.5899999999992,Friday,4,0,14,0,Banco Norte,reserve
2025-02-15,ACC-006,USD,233516.09,7805.13,2550.12,5255.01,Saturday,5,1,15,0,Banco Norte,reserve
2025-02-16,ACC-006,USD,232385.3,49.75,1180.55,-1130.8,Sunday,6,1,16,0,Banco Norte,reserve
2025-02-17,ACC-006,USD,233401.16,10807.21,9791.35,1015.8599999999988,Monday,0,0,17,0,Banco Norte,reserve
2025-02-18,ACC-006,USD,235797.66,8963.76,6567.25,2396.51,Tuesday,1,0,18,0,Banco Norte,reserve
2025-02-19,ACC-006,USD,239630.29,9101.89,5269.27,3832.619999999999,Wednesday,2,0,19,0,Banco Norte,reserve
2025-02-20,ACC-006,USD,234731.94,6255.74,11154.090000000006,-4898.350000000006,Thursday,3,0,20,0,Banco Norte,reserve
2025-02-21,ACC-006,USD,240798.07,10120.27,4054.14,6066.130000000001,Friday,4,0,21,0,Banco Norte,reserve
2025-02-22,ACC-006,USD,237323.23,0.0,3474.84,-3474.84,Saturday,5,1,22,0,Banco Norte,reserve
2025-02-23,ACC-006,USD,246315.87,8992.65,0.0,8992.65,Sunday,6,1,23,0,Banco Norte,reserve
2025-02-24,ACC-006,USD,251935.73,8417.84,2797.99,5619.85,Monday,0,0,24,0,Banco Norte,reserve
2025-02-25,ACC-006,USD,250411.89,5160.91,6684.76,-1523.8500000000004,Tuesday,1,0,25,0,Banco Norte,reserve
2025-02-26,ACC-006,USD,250336.59,5932.85,6008.15,-75.29999999999927,Wednesday,2,0,26,0,Banco Norte,reserve
2025-02-27,ACC-006,USD,251872.89,7537.16,6000.86,1536.3000000000002,Thursday,3,0,27,0,Banco Norte,reserve
2025-02-28,ACC-006,USD,242897.42,2030.89,11006.35,-8975.460000000001,Friday,4,0,28,1,Banco Norte,reserve
2025-03-01,ACC-006,USD,242374.09,5657.83,6181.16,-523.3299999999999,Saturday,5,1,1,0,Banco Norte,reserve
2025-03-02,ACC-006,USD,238184.94999999998,0.0,4189.14,-4189.14,Sunday,6,1,2,0,Banco Norte,reserve
2025-03-03,ACC-006,USD,243807.94999999998,9560.67,3937.67,5623.0,Monday,0,0,3,0,Banco Norte,reserve
2025-03-04,ACC-006,USD,243779.09,7347.79,7376.65,-28.859999999999673,Tuesday,1,0,4,0,Banco Norte,reserve
2025-03-05,ACC-006,USD,242990.42,14049.54,14838.21,-788.6699999999983,Wednesday,2,0,5,0,Banco Norte,reserve
2025-03-06,ACC-006,USD,227348.09,1223.37,16865.7,-15642.330000000002,Thursday,3,0,6,0,Banco Norte,reserve
2025-03-07,ACC-006,USD,220427.96,3699.32,10619.45,-6920.130000000001,Friday,4,0,7,0,Banco Norte,reserve
2025-03-08,ACC-006,USD,226281.97,5854.01,0.0,5854.01,Saturday,5,1,8,0,Banco Norte,reserve
2025-03-09,ACC-006,USD,228140.2,4389.65,2531.42,1858.2299999999996,Sunday,6,1,9,0,Banco Norte,reserve
2025-03-10,ACC-006,USD,228791.51,8741.18,8089.87,651.3100000000004,Monday,0,0,10,0,Banco Norte,reserve
2025-03-11,ACC-006,USD,232180.85,10969.43,7580.09,3389.34,Tuesday,1,0,11,0,Banco Norte,reserve
2025-03-12,ACC-006,USD,227314.56,6380.77,11247.06,-4866.289999999999,Wednesday,2,0,12,0,Banco Norte,reserve
2025-03-13,ACC-006,USD,226343.64,8798.42,9769.34,-970.9200000000001,Thursday,3,0,13,0,Banco Norte,reserve
2025-03-14,ACC-006,USD,227183.41,4533.93,3694.17,839.7600000000002,Friday,4,0,14,0,Banco Norte,reserve
2025-03-15,ACC-006,USD,227182.62,791.55,792.34,-0.7900000000000773,Saturday,5,1,15,0,Banco Norte,reserve
2025-03-16,ACC-006,USD,226354.13,5405.35,6233.84,-828.4899999999998,Sunday,6,1,16,0,Banco Norte,reserve
2025-03-17,ACC-006,USD,220516.28,6263.91,12101.75,-5837.84,Monday,0,0,17,0,Banco Norte,reserve
2025-03-18,ACC-006,USD,223796.7,11142.04,7861.62,3280.420000000001,Tuesday,1,0,18,0,Banco Norte,reserve
2025-03-19,ACC-006,USD,215301.59,3954.85,12449.96,-8495.109999999999,Wednesday,2,0,19,0,Banco Norte,reserve
2025-03-20,ACC-006,USD,214266.48,6261.99,7297.1,-1035.1100000000006,Thursday,3,0,20,0,Banco Norte,reserve
2025-03-21,ACC-006,USD,215606.24,5336.49999999998,3996.74,1339.7599999999802,Friday,4,0,21,0,Banco Norte,reserve
2025-03-22,ACC-006,USD,210799.73,0.0,4806.52,-4806.52,Saturday,5,1,22,0,Banco Norte,reserve
2025-03-23,ACC-006,USD,198479.75,52.49,12372.46,-12319.97,Sunday,6,1,23,0,Banco Norte,reserve
2025-03-24,ACC-006,USD,198592.81,2720.94,2607.88,113.05999999999995,Monday,0,0,24,0,Banco Norte,reserve
2025-03-25,ACC-006,USD,195159.61,7477.43,10910.63,-3433.199999999999,Tuesday,1,0,25,0,Banco Norte,reserve
2025-03-26,ACC-006,USD,193283.19,6043.87,7920.29,-1876.42,Wednesday,2,0,26,0,Banco Norte,reserve
2025-03-27,ACC-006,USD,189516.0,453.59,4220.79,-3767.2,Thursday,3,0,27,0,Banco Norte,reserve
2025-03-28,ACC-006,USD,191472.08,2633.47,677.39,1956.08,Friday,4,0,28,0,Banco Norte,reserve
2025-03-29,ACC-006,USD,194105.72,2633.64,0.0,2633.64,Saturday,5,1,29,0,Banco Norte,reserve
2025-03-30,ACC-006,USD,193185.25,0.0,920.47,-920.47,Sunday,6,1,30,0,Banco Norte,reserve
2025-03-31,ACC-006,USD,189241.3,3386.68,7330.63,-3943.9500000000003,Monday,0,0,31,1,Banco Norte,reserve
2025-04-01,ACC-006,USD,187193.09,6544.66,8592.88,-2048.2199999999993,Tuesday,1,0,1,0,Banco Norte,reserve
2025-04-02,ACC-006,USD,185728.03,7728.41,9193.46,-1465.0499999999993,Wednesday,2,0,2,0,Banco Norte,reserve
2025-04-03,ACC-006,USD,184505.8,5566.499999999989,6788.73,-1222.2300000000105,Thursday,3,0,3,0,Banco Norte,reserve
2025-04-04,ACC-006,USD,185160.4,6950.83,6296.23,654.6000000000004,Friday,4,0,4,0,Banco Norte,reserve
2025-04-05,ACC-006,USD,184832.43,1118.75,1446.73,-327.98,Saturday,5,1,5,0,Banco Norte,reserve
2025-04-06,ACC-006,USD,181297.64,0.0,3534.78,-3534.78,Sunday,6,1,6,0,Banco Norte,reserve
2025-04-07,ACC-006,USD,182482.86,5183.26,3998.05,1185.21,Monday,0,0,7,0,Banco Norte,reserve
2025-04-08,ACC-006,USD,183618.32,3661.76,2526.3,1135.46,Tuesday,1,0,8,0,Banco Norte,reserve
2025-04-09,ACC-006,USD,185730.55,8204.55,6092.32,2112.2299999999996,Wednesday,2,0,9,0,Banco Norte,reserve
2025-04-10,ACC-006,USD,180702.78,3168.19,8195.96,-5027.769999999999,Thursday,3,0,10,0,Banco Norte,reserve
2025-04-11,ACC-006,USD,182634.63,3901.96,1970.11,1931.8500000000001,Friday,4,0,11,0,Banco Norte,reserve
2025-04-12,ACC-006,USD,186757.57,4989.2800000000025,866.34,4122.940000000002,Saturday,5,1,12,0,Banco Norte,reserve
2025-04-13,ACC-006,USD,185345.13349623204,1095.62,2505.86,-1410.2400000000002,Sunday,6,1,13,0,Banco Norte,reserve
2025-04-14,ACC-006,USD,188097.57,8737.06,5986.82,2750.24,Monday,0,0,14,0,Banco Norte,reserve
2025-04-15,ACC-006,USD,182803.58,2259.66,7553.65,-5293.99,Tuesday,1,0,15,0,Banco Norte,reserve
2025-04-16,ACC-006,USD,175931.31,4154.24,11026.5,-6872.26,Wednesday,2,0,16,0,Banco Norte,reserve
2025-04-17,ACC-006,USD,181206.3,5274.98,0.0,5274.98,Thursday,3,0,17,0,Banco Norte,reserve
2025-04-18,ACC-006,USD,176529.64,6407.54,11084.2,-4676.660000000001,Friday,4,0,18,0,Banco Norte,reserve
2025-04-19,ACC-006,USD,175713.1,6291.31,7107.84,-816.5299999999997,Saturday,5,1,19,0,Banco Norte,reserve
2025-04-20,ACC-006,USD,171059.81,0.0,4653.28,-4653.28,Sunday,6,1,20,0,Banco Norte,reserve
2025-04-21,ACC-006,USD,168289.63,3279.23,6049.42,-2770.19,Monday,0,0,21,0,Banco Norte,reserve
2025-04-22,ACC-006,USD,166366.5,1835.32,3758.44,-1923.1200000000001,Tuesday,1,0,22,0,Banco Norte,reserve
2025-04-23,ACC-006,USD,162103.86,3303.4299999999857,7566.07,-4262.640000000014,Wednesday,2,0,23,0,Banco Norte,reserve
2025-04-24,ACC-006,USD,163053.54,6810.11,5860.43,949.6799999999994,Thursday,3,0,24,0,Banco Norte,reserve
2025-04-25,ACC-006,USD,160186.78,1588.74,4455.5,-2866.76,Friday,4,0,25,0,Banco Norte,reserve
2025-04-26,ACC-006,USD,156176.2,129.47,4140.05,-4010.5800000000004,Saturday,5,1,26,0,Banco Norte,reserve
2025-04-27,ACC-006,USD,156336.59,4634.18,4473.79,160.39000000000033,Sunday,6,1,27,0,Banco Norte,reserve
2025-04-28,ACC-006,USD,159255.66,2919.07,0.0,2919.07,Monday,0,0,28,0,Banco Norte,reserve
2025-04-29,ACC-006,USD,151320.14,556.69,8492.21,-7935.519999999999,Tuesday,1,0,29,0,Banco Norte,reserve
2025-04-30,ACC-006,USD,151810.72,3628.83,3138.25,490.5799999999999,Wednesday,2,0,30,1,Banco Norte,reserve
2025-05-01,ACC-006,USD,152366.73,8294.92,7738.92,556.0,Thursday,3,0,1,0,Banco Norte,reserve
2025-05-02,ACC-006,USD,152788.45,4626.88,4205.16,421.72000000000025,Friday,4,0,2,0,Banco Norte,reserve
2025-05-03,ACC-006,USD,151842.85,1530.71,2476.31,-945.5999999999999,Saturday,5,1,3,0,Banco Norte,reserve
2025-05-04,ACC-006,USD,154403.48,5466.45,2905.82,2560.6299999999997,Sunday,6,1,4,0,Banco Norte,reserve
2025-05-05,ACC-006,USD,153068.1,6313.63,7649.0,-1335.37,Monday,0,0,5,0,Banco Norte,reserve
2025-05-06,ACC-006,USD,148343.19,1906.44,6631.36,-4724.92,Tuesday,1,0,6,0,Banco Norte,reserve
2025-05-07,ACC-006,USD,152138.02,3794.84,0.0,3794.84,Wednesday,2,0,7,0,Banco Norte,reserve
